"98593611956","13","1","Enabled"
"98593611963","0","0","Disabled"
"98593611970","63","1","Enabled"
"98593611987","22","1","Enabled"
"98593611857","8","0","Disabled"
"98593611864","13","1","Enabled"
"98593611871","5","0","Disabled"
"98593611888","2","0","Disabled"
"98593612106","0","0","Disabled"
"98593612113","1","0","Disabled"
"98593612120","0","0","Disabled"
"98593612137","0","0","Disabled"
"98593612007","0","0","Disabled"
"98593612014","3","0","Disabled"
"98593612021","1","0","Disabled"
"98593612038","1","0","Disabled"
"98593612250","0","0","Disabled"
"98593612267","3","0","Disabled"
"98593612274","0","0","Disabled"
"98593612281","0","0","Disabled"
"98593612151","0","0","Disabled"
"98593612168","0","0","Disabled"
"98593612175","1","0","Disabled"
"98593612182","0","0","Disabled"
"98593612557","0","0","Disabled"
"98593612564","0","0","Disabled"
"98593612571","0","0","Disabled"
"98593612588","0","0","Disabled"
"98593612458","0","0","Disabled"
"98593612465","0","0","Disabled"
"98593612472","0","0","Disabled"
"98593612489","0","0","Disabled"
"98593612854","0","0","Disabled"
"98593612861","0","0","Disabled"
"98593612878","0","0","Disabled"
"98593612885","0","0","Disabled"
"98593612755","0","0","Disabled"
"98593612762","1","0","Disabled"
"98593612779","0","0","Disabled"
"98593612786","0","0","Disabled"
"98593613004","0","0","Disabled"
"98593613011","0","0","Disabled"
"98593613028","0","0","Disabled"
"98593613035","0","0","Disabled"
"98593612908","0","0","Disabled"
"98593612915","0","0","Disabled"
"98593612922","0","0","Disabled"
"98593612939","0","0","Disabled"
"98593985330","1541","1","Enabled"
"98593985347","1559","1","Enabled"
"98593985361","1164","1","Enabled"
"98593985378","555","1","Enabled"
"98593996398","0","0","Disabled"
"98593996404","0","0","Disabled"
"98593996411","0","0","Disabled"
"98593996428","0","0","Disabled"
"98593005045","0","0","Disabled"
"98593005052","0","0","Disabled"
"98593005069","0","0","Disabled"
"98593005076","0","0","Disabled"
"98593996442","0","0","Disabled"
"98593996459","0","0","Disabled"
"98593996466","0","0","Disabled"
"98593996473","0","0","Disabled"
"98593005090","0","0","Disabled"
"98593005106","0","0","Disabled"
"98593005113","0","0","Disabled"
"98593005120","0","0","Disabled"
"98593049155","1","0","Disabled"
"98593049094","1","0","Disabled"
"98593049100","1","0","Disabled"
"98593049124","1","0","Disabled"
"98593754615","5","0","Disabled"
"98593654878","0","0","Disabled"
"98593048240","0","0","Disabled"
"98593048257","0","0","Disabled"
"98593048264","0","0","Disabled"
"98593048271","0","0","Disabled"
"98593048295","0","0","Disabled"
"98593048301","0","0","Disabled"
"98593048318","0","0","Disabled"
"98593048325","0","0","Disabled"
"98593048349","0","0","Disabled"
"98593048356","0","0","Disabled"
"98593048363","0","0","Disabled"
"98593048370","0","0","Disabled"
"98593037114","0","0","Disabled"
"98593608581","2","0","Disabled"
"98593608598","0","0","Disabled"
"98593608604","2","0","Disabled"
"98593608611","0","0","Disabled"
"98593608482","0","0","Disabled"
"98593608499","0","0","Disabled"
"98593608505","0","0","Disabled"
"98593608512","0","0","Disabled"
"98593609151","0","0","Disabled"
"98593609168","0","0","Disabled"
"98593609175","0","0","Disabled"
"98593609182","0","0","Disabled"
"98593609052","1","0","Disabled"
"98593609069","0","0","Disabled"
"98593609076","0","0","Disabled"
"98593609083","0","0","Disabled"
"98593609007","3","0","Disabled"
"98593609014","3","0","Disabled"
"98593609021","0","0","Disabled"
"98593609038","3","0","Disabled"
"98593608901","0","0","Disabled"
"98593608918","0","0","Disabled"
"98593608925","0","0","Disabled"
"98593608932","4","0","Disabled"
"98593027566","0","0","Disabled"
"98593027849","0","0","Disabled"
"98593027948","0","0","Disabled"
"98593058317","0","0","Disabled"
"98593109569","0","0","Disabled"
"98593109613","0","0","Disabled"
"98593108609","0","0","Disabled"
"98593108616","0","0","Disabled"
"98593108654","0","0","Disabled"
"98593108678","0","0","Disabled"
"98593109057","0","0","Disabled"
"98593109125","0","0","Disabled"
"98593109149","0","0","Disabled"
"98593109156","0","0","Disabled"
"98593111463","484","1","Enabled"
"98593111470","659","1","Enabled"
"98593111487","710","1","Enabled"
"98593111494","233","1","Enabled"
"98593123855","0","0","Disabled"
"98593123862","0","0","Disabled"
"98593123879","0","0","Disabled"
"98593123886","0","0","Disabled"
"98593111364","445","1","Enabled"
"98593111371","478","1","Enabled"
"98593111388","580","1","Enabled"
"98593111395","359","1","Enabled"
"98593122254","0","0","Disabled"
"98593122308","0","0","Disabled"
"98593122353","0","0","Disabled"
"98593123787","0","0","Disabled"
"98593111418","1235","1","Enabled"
"98593111425","3434","1","Enabled"
"98593111432","1570","1","Enabled"
"98593111449","313","1","Enabled"
"98593123800","0","0","Disabled"
"98593123817","0","0","Disabled"
"98593123824","0","0","Disabled"
"98593123831","0","0","Disabled"
"98593111562","1192","1","Enabled"
"98593111579","1325","1","Enabled"
"98593111586","787","1","Enabled"
"98593111593","375","1","Enabled"
"98593123954","0","0","Disabled"
"98593123961","0","0","Disabled"
"98593123978","0","0","Disabled"
"98593123985","0","0","Disabled"
"98593111517","781","1","Enabled"
"98593111524","1186","1","Enabled"
"98593111531","309","1","Enabled"
"98593111548","0","0","Disabled"
"98593123909","0","0","Disabled"
"98593123916","0","0","Disabled"
"98593123923","0","0","Disabled"
"98593123930","0","0","Disabled"
"98593108975","0","0","Disabled"
"98593108982","0","0","Disabled"
"98593108999","0","0","Disabled"
"98593121493","0","0","Disabled"
"98593121509","0","0","Disabled"
"98593121516","0","0","Disabled"
"98593121523","0","0","Disabled"
"98593123404","0","0","Disabled"
"98593123411","0","0","Disabled"
"98593123428","0","0","Disabled"
"98593123435","0","0","Disabled"
"98593123459","0","0","Disabled"
"98593123466","0","0","Disabled"
"98593123473","0","0","Disabled"
"98593123480","0","0","Disabled"
"98593122421","0","0","Disabled"
"98593122438","0","0","Disabled"
"98593122445","0","0","Disabled"
"98593122452","0","0","Disabled"
"98593122476","0","0","Disabled"
"98593122483","0","0","Disabled"
"98593122520","0","0","Disabled"
"98593122537","0","0","Disabled"
"98593122551","0","0","Disabled"
"98593122568","0","0","Disabled"
"98593122575","0","0","Disabled"
"98593122582","0","0","Disabled"
"98593122650","0","0","Disabled"
"98593122667","0","0","Disabled"
"98593122674","0","0","Disabled"
"98593122681","0","0","Disabled"
"98593122605","0","0","Disabled"
"98593122612","0","0","Disabled"
"98593122629","0","0","Disabled"
"98593122636","0","0","Disabled"
"98593111180","0","0","Disabled"
"98593111197","0","0","Disabled"
"98593111203","0","0","Disabled"
"98593111210","0","0","Disabled"
"98593111234","0","0","Disabled"
"98593111241","0","0","Disabled"
"98593111289","0","0","Disabled"
"98593111296","0","0","Disabled"
"98593111319","0","0","Disabled"
"98593111326","0","0","Disabled"
"98593111333","0","0","Disabled"
"98593111340","0","0","Disabled"
"98593122377","0","0","Disabled"
"98593122384","0","0","Disabled"
"98593122391","0","0","Disabled"
"98593122407","0","0","Disabled"
"98593118769","0","0","Disabled"
"98593118776","0","0","Disabled"
"98593111821","798","1","Enabled"
"98593111838","1148","1","Enabled"
"98593111845","144","1","Enabled"
"98593111852","269","1","Enabled"
"98593111777","0","0","Disabled"
"98593111784","0","0","Disabled"
"98593111791","0","0","Disabled"
"98593111807","0","0","Disabled"
"98593112026","1057","1","Enabled"
"98593112033","1807","1","Enabled"
"98593112040","2183","1","Enabled"
"98593112057","1349","1","Enabled"
"98593111975","0","0","Disabled"
"98593111982","0","0","Disabled"
"98593111999","0","0","Disabled"
"98593112002","0","0","Disabled"
"98593111920","0","0","Disabled"
"98593111937","0","0","Disabled"
"98593111944","0","0","Disabled"
"98593111951","0","0","Disabled"
"98593111876","0","0","Disabled"
"98593111883","0","0","Disabled"
"98593111890","0","0","Disabled"
"98593111906","0","0","Disabled"
"98593090560","0","0","Disabled"
"98593090577","0","0","Disabled"
"98593090584","0","0","Disabled"
"98593090591","0","0","Disabled"
"98593090614","0","0","Disabled"
"98593090621","0","0","Disabled"
"98593090638","0","0","Disabled"
"98593090645","0","0","Disabled"
"98593121301","0","0","Disabled"
"98593121295","0","0","Disabled"
"98593121288","0","0","Disabled"
"98593123749","0","0","Disabled"
"98593135254","0","0","Disabled"
"98593135261","0","0","Disabled"
"98593135278","0","0","Disabled"
"98593135285","0","0","Disabled"
"98593135308","0","0","Disabled"
"98593135315","0","0","Disabled"
"98593135322","0","0","Disabled"
"98593135339","0","0","Disabled"
"98593135452","0","0","Disabled"
"98593135469","0","0","Disabled"
"98593135476","0","0","Disabled"
"98593135483","0","0","Disabled"
"98593135506","0","0","Disabled"
"98593135513","0","0","Disabled"
"98593135520","0","0","Disabled"
"98593135537","0","0","Disabled"
"98593135353","0","0","Disabled"
"98593135360","0","0","Disabled"
"98593135377","0","0","Disabled"
"98593135384","0","0","Disabled"
"98593135407","0","0","Disabled"
"98593135414","0","0","Disabled"
"98593135421","0","0","Disabled"
"98593135438","0","0","Disabled"
"98593130983","0","0","Disabled"
"98593130990","0","0","Disabled"
"98593131003","0","0","Disabled"
"98593131010","0","0","Disabled"
"98593131034","900","1","Enabled"
"98593131041","1800","1","Enabled"
"98593131058","1800","1","Enabled"
"98593131065","900","1","Enabled"
"98593131089","900","1","Enabled"
"98593131096","1800","1","Enabled"
"98593131102","1800","1","Enabled"
"98593131119","900","1","Enabled"
"98593131133","733","1","Enabled"
"98593131140","2199","1","Enabled"
"98593131157","1466","1","Enabled"
"98593131164","0","0","Disabled"
"98593131188","693","1","Enabled"
"98593131195","1386","1","Enabled"
"98593131201","1386","1","Enabled"
"98593131218","693","1","Enabled"
"98593131232","733","1","Enabled"
"98593131249","1466","1","Enabled"
"98593131256","1466","1","Enabled"
"98593131263","733","1","Enabled"
"98593131287","860","1","Enabled"
"98593131294","2580","1","Enabled"
"98593131300","1720","1","Enabled"
"98593131317","0","0","Disabled"
"98593131331","693","1","Enabled"
"98593131348","1386","1","Enabled"
"98593131355","1386","1","Enabled"
"98593131362","693","1","Enabled"
"98593170675","0","0","Disabled"
"98593170682","0","0","Disabled"
"98593170699","0","0","Disabled"
"98593170705","0","0","Disabled"
"98593170729","0","0","Disabled"
"98593170736","0","0","Disabled"
"98593170743","0","0","Disabled"
"98593170750","0","0","Disabled"
"98593170774","0","0","Disabled"
"98593170781","0","0","Disabled"
"98593170798","0","0","Disabled"
"98593170804","0","0","Disabled"
"98593170828","0","0","Disabled"
"98593170835","0","0","Disabled"
"98593170842","0","0","Disabled"
"98593170859","0","0","Disabled"
"98593170873","0","0","Disabled"
"98593170880","0","0","Disabled"
"98593170897","0","0","Disabled"
"98593170934","0","0","Disabled"
"98593169945","0","0","Disabled"
"98593169952","0","0","Disabled"
"98593169969","0","0","Disabled"
"98593169976","0","0","Disabled"
"98593169990","0","0","Disabled"
"98593170002","0","0","Disabled"
"98593170040","0","0","Disabled"
"98593170057","0","0","Disabled"
"98593170071","0","0","Disabled"
"98593170088","0","0","Disabled"
"98593170095","0","0","Disabled"
"98593170101","0","0","Disabled"
"98593170125","0","0","Disabled"
"98593170132","0","0","Disabled"
"98593170149","0","0","Disabled"
"98593170156","0","0","Disabled"
"98593170170","0","0","Disabled"
"98593170187","0","0","Disabled"
"98593170194","0","0","Disabled"
"98593170200","0","0","Disabled"
"98593170224","0","0","Disabled"
"98593170231","0","0","Disabled"
"98593170248","0","0","Disabled"
"98593170255","0","0","Disabled"
"98593170279","0","0","Disabled"
"98593170286","0","0","Disabled"
"98593170293","0","0","Disabled"
"98593170309","0","0","Disabled"
"98593170323","0","0","Disabled"
"98593170330","0","0","Disabled"
"98593170347","0","0","Disabled"
"98593170354","0","0","Disabled"
"98593170378","0","0","Disabled"
"98593170385","0","0","Disabled"
"98593170392","0","0","Disabled"
"98593170408","0","0","Disabled"
"98593170422","0","0","Disabled"
"98593170439","0","0","Disabled"
"98593170446","0","0","Disabled"
"98593170453","0","0","Disabled"
"98593170477","0","0","Disabled"
"98593170484","0","0","Disabled"
"98593170491","0","0","Disabled"
"98593170507","0","0","Disabled"
"98593170521","0","0","Disabled"
"98593170538","33","1","Enabled"
"98593170545","0","0","Disabled"
"98593170552","0","0","Disabled"
"98593170576","0","0","Disabled"
"98593170583","0","0","Disabled"
"98593170590","0","0","Disabled"
"98593170606","0","0","Disabled"
"98593170620","0","0","Disabled"
"98593170637","0","0","Disabled"
"98593170644","0","0","Disabled"
"98593170651","0","0","Disabled"
"98593171108","0","0","Disabled"
"98593171115","0","0","Disabled"
"98593171122","0","0","Disabled"
"98593171139","0","0","Disabled"
"98593171153","0","0","Disabled"
"98593171160","0","0","Disabled"
"98593171177","0","0","Disabled"
"98593171184","0","0","Disabled"
"98593171207","0","0","Disabled"
"98593171214","0","0","Disabled"
"98593171221","0","0","Disabled"
"98593171238","0","0","Disabled"
"98593171252","0","0","Disabled"
"98593171290","0","0","Disabled"
"98593171306","0","0","Disabled"
"98593171313","0","0","Disabled"
"98593171337","0","0","Disabled"
"98593171344","0","0","Disabled"
"98593171351","0","0","Disabled"
"98593171368","0","0","Disabled"
"98593171382","0","0","Disabled"
"98593171399","0","0","Disabled"
"98593171405","0","0","Disabled"
"98593171412","0","0","Disabled"
"98593170958","0","0","Disabled"
"98593170965","0","0","Disabled"
"98593170972","0","0","Disabled"
"98593170989","0","0","Disabled"
"98593171009","0","0","Disabled"
"98593171016","0","0","Disabled"
"98593171023","0","0","Disabled"
"98593171030","0","0","Disabled"
"98593171054","0","0","Disabled"
"98593171061","0","0","Disabled"
"98593171078","0","0","Disabled"
"98593171085","0","0","Disabled"
"98593188199","0","0","Disabled"
"98593188212","0","0","Disabled"
"98593188236","0","0","Disabled"
"98593188243","0","0","Disabled"
"98593188274","0","0","Disabled"
"98593188281","0","0","Disabled"
"98593188298","0","0","Disabled"
"98593188311","0","0","Disabled"
"98593188335","0","0","Disabled"
"98593188342","0","0","Disabled"
"98593188632","0","0","Disabled"
"98593188649","0","0","Disabled"
"98593188656","0","0","Disabled"
"98593188663","0","0","Disabled"
"98593188687","0","0","Disabled"
"98593188816","0","0","Disabled"
"98593188823","0","0","Disabled"
"98593188830","0","0","Disabled"
"98593188854","0","0","Disabled"
"98593188861","0","0","Disabled"
"98593188878","0","0","Disabled"
"98593189080","0","0","Disabled"
"98593189103","0","0","Disabled"
"98593189110","0","0","Disabled"
"98593189127","0","0","Disabled"
"98593189134","0","0","Disabled"
"98593188380","0","0","Disabled"
"98593150974","0","0","Disabled"
"98593150981","0","0","Disabled"
"98593151032","0","0","Disabled"
"98593151049","0","0","Disabled"
"98593151063","0","0","Disabled"
"98593151070","0","0","Disabled"
"98593151094","0","0","Disabled"
"98593151100","0","0","Disabled"
"98593151124","0","0","Disabled"
"98593151131","0","0","Disabled"
"98593151148","0","0","Disabled"
"98593151155","0","0","Disabled"
"98593151179","0","0","Disabled"
"98593151186","0","0","Disabled"
"98593151193","0","0","Disabled"
"98593151209","0","0","Disabled"
"98593151223","260","1","Enabled"
"98593151230","29","1","Enabled"
"98593151247","93","1","Enabled"
"98593151254","131","1","Enabled"
"98593151278","561","1","Enabled"
"98593151285","793","1","Enabled"
"98593151292","534","1","Enabled"
"98593151308","458","1","Enabled"
"98593151322","1","0","Disabled"
"98593151339","0","0","Disabled"
"98593151346","0","0","Disabled"
"98593151353","0","0","Disabled"
"98593151377","613","1","Enabled"
"98593151384","1828","1","Enabled"
"98593151391","1148","1","Enabled"
"98593151407","773","1","Enabled"
"98593151421","458","1","Enabled"
"98593151438","1126","1","Enabled"
"98593151445","678","1","Enabled"
"98593151452","210","1","Enabled"
"98593151476","2","0","Disabled"
"98593151483","1","0","Disabled"
"98593151490","0","0","Disabled"
"98593151506","0","0","Disabled"
"98593151520","260","1","Enabled"
"98593151537","1657","1","Enabled"
"98593151544","627","1","Enabled"
"98593151551","232","1","Enabled"
"98593147592","0","0","Disabled"
"98593147608","0","0","Disabled"
"98593147615","0","0","Disabled"
"98593147622","0","0","Disabled"
"98593130808","0","0","Disabled"
"98593130853","0","0","Disabled"
"98593130877","0","0","Disabled"
"98593130891","0","0","Disabled"
"98593147646","0","0","Disabled"
"98593147653","0","0","Disabled"
"98593147660","0","0","Disabled"
"98593147677","0","0","Disabled"
"98593130914","0","0","Disabled"
"98593130921","0","0","Disabled"
"98593130938","0","0","Disabled"
"98593130969","0","0","Disabled"
"98593187826","1","0","Disabled"
"98593187895","0","0","Disabled"
"98593188090","0","0","Disabled"
"98593136381","0","0","Disabled"
"98593187710","0","0","Disabled"
"98593187727","0","0","Disabled"
"98593187734","0","0","Disabled"
"98593187741","0","0","Disabled"
"98593187765","0","0","Disabled"
"98593187772","0","0","Disabled"
"98593187789","0","0","Disabled"
"98593187796","0","0","Disabled"
"98593187611","0","0","Disabled"
"98593187628","0","0","Disabled"
"98593187635","0","0","Disabled"
"98593187642","0","0","Disabled"
"98593187666","0","0","Disabled"
"98593187673","0","0","Disabled"
"98593187680","0","0","Disabled"
"98593187697","0","0","Disabled"
"98593136930","0","0","Disabled"
"98593136923","0","0","Disabled"
"98593136916","0","0","Disabled"
"98593136886","0","0","Disabled"
"98593136879","0","0","Disabled"
"98593210555","0","0","Disabled"
"98593210500","0","0","Disabled"
"98593211347","0","0","Disabled"
"98593211521","0","0","Disabled"
"98593214195","0","0","Disabled"
"98593214188","0","0","Disabled"
"98593214171","0","0","Disabled"
"98593214164","0","0","Disabled"
"98593214140","0","0","Disabled"
"98593214133","0","0","Disabled"
"98593214126","0","0","Disabled"
"98593214119","0","0","Disabled"
"98593214096","0","0","Disabled"
"98593214089","0","0","Disabled"
"98593214072","0","0","Disabled"
"98593214065","0","0","Disabled"
"98593214041","0","0","Disabled"
"98593214034","0","0","Disabled"
"98593214027","0","0","Disabled"
"98593214010","0","0","Disabled"
"98593214362","0","0","Disabled"
"98593214379","0","0","Disabled"
"98593214386","0","0","Disabled"
"98593214393","0","0","Disabled"
"98593214553","356","1","Enabled"
"98593214560","496","1","Enabled"
"98593214607","241","1","Enabled"
"98593214614","19","1","Enabled"
"98593214638","577","1","Enabled"
"98593214645","971","1","Enabled"
"98593214652","575","1","Enabled"
"98593214737","183","1","Enabled"
"98593214416","0","0","Disabled"
"98593214423","0","0","Disabled"
"98593214430","0","0","Disabled"
"98593214447","0","0","Disabled"
"98593214775","0","0","Disabled"
"98593214782","756","1","Enabled"
"98593214799","659","1","Enabled"
"98593214805","322","1","Enabled"
"98593214829","0","0","Disabled"
"98593214867","0","0","Disabled"
"98593214874","0","0","Disabled"
"98593214881","0","0","Disabled"
"98593214461","54","1","Enabled"
"98593214515","94","1","Enabled"
"98593214522","927","1","Enabled"
"98593214539","330","1","Enabled"
"98593214904","0","0","Disabled"
"98593214959","0","0","Disabled"
"98593214966","0","0","Disabled"
"98593214973","0","0","Disabled"
"98593214997","178","1","Enabled"
"98593215000","1021","1","Enabled"
"98593215017","1717","1","Enabled"
"98593215024","242","1","Enabled"
"98593215147","0","0","Disabled"
"98593215154","0","0","Disabled"
"98593215161","0","0","Disabled"
"98593215178","0","0","Disabled"
"98593215192","446","1","Enabled"
"98593215208","838","1","Enabled"
"98593215215","288","1","Enabled"
"98593215222","369","1","Enabled"
"98593215048","456","1","Enabled"
"98593215055","1262","1","Enabled"
"98593215062","880","1","Enabled"
"98593215079","424","1","Enabled"
"98593215246","356","1","Enabled"
"98593215253","624","1","Enabled"
"98593215260","339","1","Enabled"
"98593215277","283","1","Enabled"
"98593215291","0","0","Disabled"
"98593215307","0","0","Disabled"
"98593215314","0","0","Disabled"
"98593215321","0","0","Disabled"
"98593215093","868","1","Enabled"
"98593215109","1348","1","Enabled"
"98593215116","740","1","Enabled"
"98593215123","357","1","Enabled"
"98593212252","0","0","Disabled"
"98593212269","0","0","Disabled"
"98593212276","0","0","Disabled"
"98593212283","0","0","Disabled"
"98593214317","0","0","Disabled"
"98593214324","0","0","Disabled"
"98593214331","0","0","Disabled"
"98593214348","0","0","Disabled"
"98593214218","0","0","Disabled"
"98593214225","0","0","Disabled"
"98593214232","0","0","Disabled"
"98593214249","0","0","Disabled"
"98593214263","0","0","Disabled"
"98593214270","0","0","Disabled"
"98593214287","0","0","Disabled"
"98593214294","0","0","Disabled"
"98593213808","0","0","Disabled"
"98593213815","0","0","Disabled"
"98593213822","0","0","Disabled"
"98593213839","0","0","Disabled"
"98593213853","0","0","Disabled"
"98593213860","0","0","Disabled"
"98593213877","0","0","Disabled"
"98593213884","0","0","Disabled"
"98593213914","0","0","Disabled"
"98593213921","0","0","Disabled"
"98593213938","0","0","Disabled"
"98593213945","0","0","Disabled"
"98593213969","0","0","Disabled"
"98593213976","0","0","Disabled"
"98593213983","0","0","Disabled"
"98593213990","0","0","Disabled"
"98593213075","0","0","Disabled"
"98593213082","0","0","Disabled"
"98593213099","0","0","Disabled"
"98593213105","0","0","Disabled"
"98593213129","0","0","Disabled"
"98593213136","0","0","Disabled"
"98593213143","0","0","Disabled"
"98593213150","0","0","Disabled"
"98593213174","0","0","Disabled"
"98593213181","0","0","Disabled"
"98593213198","0","0","Disabled"
"98593213204","0","0","Disabled"
"98593212870","0","0","Disabled"
"98593212887","0","0","Disabled"
"98593212894","0","0","Disabled"
"98593212900","0","0","Disabled"
"98593212924","0","0","Disabled"
"98593212931","0","0","Disabled"
"98593212948","0","0","Disabled"
"98593212955","0","0","Disabled"
"98593212979","0","0","Disabled"
"98593212986","0","0","Disabled"
"98593212993","0","0","Disabled"
"98593213006","0","0","Disabled"
"98593215345","0","0","Disabled"
"98593215352","0","0","Disabled"
"98593215369","0","0","Disabled"
"98593215376","0","0","Disabled"
"98593215390","0","0","Disabled"
"98593215406","0","0","Disabled"
"98593215413","0","0","Disabled"
"98593215420","0","0","Disabled"
"98593215444","0","0","Disabled"
"98593215451","0","0","Disabled"
"98593215468","0","0","Disabled"
"98593215475","0","0","Disabled"
"98593215499","0","0","Disabled"
"98593215505","0","0","Disabled"
"98593215512","0","0","Disabled"
"98593215529","0","0","Disabled"
"98593549860","0","0","Disabled"
"98593549877","0","0","Disabled"
"98593549884","0","0","Disabled"
"98593549891","0","0","Disabled"
"98593549914","0","0","Disabled"
"98593549921","0","0","Disabled"
"98593549938","0","0","Disabled"
"98593549945","0","0","Disabled"
"98593213648","4","0","Disabled"
"98593213655","7","0","Disabled"
"98593213662","9","0","Disabled"
"98593213679","0","0","Disabled"
"98593213693","5","0","Disabled"
"98593213709","7","0","Disabled"
"98593213716","8","0","Disabled"
"98593213723","0","0","Disabled"
"98593213747","4","0","Disabled"
"98593213754","7","0","Disabled"
"98593213778","8","0","Disabled"
"98593213785","3","0","Disabled"
"98593213280","0","0","Disabled"
"98593213297","0","0","Disabled"
"98593213303","0","0","Disabled"
"98593213310","0","0","Disabled"
"98593213334","0","0","Disabled"
"98593213341","0","0","Disabled"
"98593213358","0","0","Disabled"
"98593213396","0","0","Disabled"
"98593213419","0","0","Disabled"
"98593213426","0","0","Disabled"
"98593213433","0","0","Disabled"
"98593213440","0","0","Disabled"
"98593213464","2","0","Disabled"
"98593213471","0","0","Disabled"
"98593213488","1","0","Disabled"
"98593213495","0","0","Disabled"
